$ mtl, no adv

Epoch 103 imdb 0.12 0.96 0.9500 sem 0.34 0.94 0.7906 time 64.85
Epoch 104 imdb 0.12 0.96 0.9100 sem 0.34 0.94 0.7880 time 64.78
Epoch 105 imdb 0.12 0.96 0.9100 sem 0.34 0.94 0.7854 time 64.75
Epoch 106 imdb 0.12 0.96 0.8500 sem 0.34 0.94 0.7921 time 64.76
Epoch 107 imdb 0.12 0.96 0.9700 sem 0.34 0.94 0.7876 time 64.81
Epoch 108 imdb 0.12 0.96 0.9200 sem 0.33 0.94 0.7935 time 64.34
Epoch 109 imdb 0.11 0.96 0.9400 sem 0.33 0.94 0.7909 time 66.17
Epoch 110 imdb 0.11 0.96 0.9400 sem 0.33 0.94 0.7939 time 64.78
Epoch 111 imdb 0.11 0.96 0.9000 sem 0.33 0.95 0.7869 time 65.78
Epoch 112 imdb 0.11 0.96 0.9200 sem 0.33 0.94 0.7935 time 64.76
Epoch 113 imdb 0.11 0.96 0.8400 sem 0.33 0.95 0.7891 time 64.70
Epoch 114 imdb 0.11 0.96 0.9100 sem 0.33 0.94 0.7898 time 64.91
Epoch 115 imdb 0.11 0.96 0.8700 sem 0.31 0.95 0.7865 time 64.49
Epoch 116 imdb 0.11 0.96 0.9200 sem 0.31 0.95 0.7884 time 64.91
Epoch 117 imdb 0.11 0.97 0.9200 sem 0.32 0.94 0.7869 time 64.72
Epoch 118 imdb 0.11 0.96 0.9000 sem 0.32 0.94 0.7873 time 64.72
Epoch 119 imdb 0.11 0.96 0.8400 sem 0.31 0.95 0.7840 time 64.49
Epoch 120 imdb 0.11 0.97 0.9300 sem 0.31 0.95 0.7902 time 64.90
Epoch 121 imdb 0.11 0.96 0.9200 sem 0.31 0.95 0.7895 time 64.98
Epoch 122 imdb 0.11 0.96 0.8900 sem 0.31 0.95 0.7913 time 64.98
Epoch 123 imdb 0.11 0.96 0.8900 sem 0.31 0.95 0.7869 time 64.83
Epoch 124 imdb 0.11 0.96 0.8900 sem 0.31 0.95 0.7906 time 64.72
Epoch 125 imdb 0.11 0.97 0.9200 sem 0.30 0.95 0.7921 time 64.94
Epoch 126 imdb 0.11 0.96 0.9500 sem 0.30 0.95 0.7880 time 64.87
Epoch 127 imdb 0.11 0.96 0.9000 sem 0.30 0.95 0.7928 time 64.92
Epoch 128 imdb 0.10 0.97 0.9400 sem 0.30 0.95 0.7873 time 64.79
Epoch 129 imdb 0.11 0.96 0.9200 sem 0.30 0.95 0.7895 time 65.03
Epoch 130 imdb 0.10 0.97 0.8500 sem 0.30 0.95 0.7880 time 64.83
Epoch 131 imdb 0.11 0.96 0.9300 sem 0.30 0.95 0.7865 time 64.48
Epoch 132 imdb 0.10 0.97 0.8900 sem 0.29 0.95 0.7895 time 64.98
Epoch 133 imdb 0.11 0.96 0.9000 sem 0.29 0.95 0.7884 time 64.63
Epoch 134 imdb 0.10 0.97 0.9100 sem 0.29 0.95 0.7891 time 64.90
Epoch 135 imdb 0.10 0.97 0.9600 sem 0.29 0.95 0.7854 time 64.59
Epoch 136 imdb 0.10 0.97 0.9600 sem 0.29 0.95 0.7898 time 64.54
Epoch 137 imdb 0.10 0.97 0.9200 sem 0.29 0.95 0.7917 time 64.56
Epoch 138 imdb 0.10 0.97 0.9500 sem 0.29 0.95 0.7913 time 64.79
Epoch 139 imdb 0.10 0.97 0.8800 sem 0.29 0.95 0.7895 time 64.81
Epoch 140 imdb 0.10 0.97 0.9400 sem 0.28 0.95 0.7913 time 65.03
Epoch 141 imdb 0.10 0.97 0.9400 sem 0.28 0.96 0.7902 time 64.63
Epoch 142 imdb 0.10 0.97 0.8700 sem 0.28 0.95 0.7869 time 64.84
Epoch 143 imdb 0.10 0.97 0.9400 sem 0.29 0.95 0.7854 time 64.70
Epoch 144 imdb 0.10 0.97 0.9300 sem 0.28 0.95 0.7880 time 64.72
Epoch 145 imdb 0.10 0.97 0.9300 sem 0.28 0.95 0.7891 time 64.84
Epoch 146 imdb 0.10 0.97 0.9300 sem 0.28 0.95 0.7909 time 64.65
Epoch 147 imdb 0.10 0.97 0.8900 sem 0.27 0.96 0.7880 time 64.83
Epoch 148 imdb 0.10 0.97 0.9100 sem 0.28 0.95 0.7913 time 64.70
